feature,benchmark,rho,p,n,q
topology_homology.mean_persistence_h1.std,benchmark_mmlu_astronomy_acc,0.12433524713105781,0.4977708030210772,32,0.5908503594387952
topology_homology.mean_persistence_h1.std,benchmark_mmlu_college_biology_acc,0.2632062337153513,0.14553417921717746,32,0.23065081742093685
topology_homology.mean_persistence_h1.std,benchmark_mmlu_college_chemistry_acc,0.16262866285516736,0.3738386696178671,32,0.4819683729994019
topology_homology.mean_persistence_h1.std,benchmark_mmlu_college_computer_science_acc,0.11376153683051202,0.5352928517754146,32,0.6510799910945559
topology_homology.mean_persistence_h1.std,benchmark_mmlu_college_mathematics_acc,0.13179162520317175,0.4721347176688735,32,0.5889598611193626
topology_homology.mean_persistence_h1.std,benchmark_mmlu_college_physics_acc,0.09675953395146025,0.5983210601496285,32,0.6909521247541524
topology_homology.mean_persistence_h1.std,benchmark_mmlu_computer_security_acc,0.22097846025236018,0.22421230313084184,32,0.30692732881768797
topology_homology.mean_persistence_h1.std,benchmark_mmlu_conceptual_physics_acc,0.13972679564814527,0.44563042346803267,32,0.5587578723072588
topology_homology.mean_persistence_h1.std,benchmark_mmlu_electrical_engineering_acc,0.18983864243581083,0.2980310431755636,32,0.4004792142671636
topology_homology.mean_persistence_h1.std,benchmark_mmlu_elementary_mathematics_acc,0.15035820046941573,0.41141885833606495,32,0.5285539287234858
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_biology_acc,0.08397506981920412,0.6477115696587997,32,0.7284263960316656
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_chemistry_acc,0.18954139926761115,0.2988022736876535,32,0.4059934239138935
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_computer_science_acc,0.14412763960556718,0.43128579648268284,32,0.5502092796314855
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_mathematics_acc,0.16617729079753094,0.3633590972614247,32,0.4651760071770603
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_physics_acc,0.1688978799523661,0.35544427249877014,32,0.4785078511907937
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_statistics_acc,0.01798661885775025,0.9221647321266377,32,0.9481046683327317
topology_homology.mean_persistence_h1.std,benchmark_mmlu_machine_learning_acc,0.1346295299979567,0.4625624028825385,32,0.571170804910702
topology_homology.mean_persistence_h1.std,benchmark_boolq_acc,,,0,
topology_homology.mean_persistence_h1.std,benchmark_copa_acc,,,0,
topology_homology.mean_persistence_h1.std,benchmark_openbookqa_acc,,,0,
topology_homology.mean_persistence_h1.std,benchmark_sciq_acc,,,0,
topology_homology.mean_persistence_h1.std,benchmark_commonsense_qa_acc,,,0,
topology_homology.mean_persistence_h1.std,benchmark_triviaqa_exact_match,,,0,
topology_homology.mean_persistence_h1.std,benchmark_nq_open_exact_match,,,0,
topology_homology.mean_persistence_h1.std,benchmark_gsm8k_exact_match,,,0,
topology_homology.mean_persistence_h1.std,benchmark_drop_em,,,0,
topology_homology.mean_persistence_h1.std,benchmark_truthfulqa_mc2_acc,,,0,
topology_homology.mean_persistence_h1.std,benchmark_lambada_openai_acc,,,0,
topology_homology.mean_persistence_h1.std,composite_benchmark,0.2162756598240469,0.23447947802069335,32,0.3209822068036083
topology_homology.mean_persistence_h1.min,benchmark_arc_challenge_acc,0.04016137973271652,0.8272451813046798,32,0.8865047054282366
topology_homology.mean_persistence_h1.min,benchmark_arc_easy_acc,0.07096360404126698,0.6995361665444446,32,0.7701218941927546
topology_homology.mean_persistence_h1.min,benchmark_hellaswag_acc,0.10744408496518257,0.5583376861562728,32,0.6427477930397408
topology_homology.mean_persistence_h1.min,benchmark_piqa_acc,0.24117377451242042,0.18360630510847697,32,0.26316903732215036
topology_homology.mean_persistence_h1.min,benchmark_winogrande_acc,0.1356802438126879,0.45904457319212866,32,0.5546472446337951
topology_homology.mean_persistence_h1.min,benchmark_mmlu_acc,0.0005501054576842401,0.9976158829267285,32,0.9976158829267285
topology_homology.mean_persistence_h1.min,benchmark_mmlu_humanities_acc,-0.04382506812884446,0.8117547708475839,32,0.8575576698027569
topology_homology.mean_persistence_h1.min,benchmark_mmlu_formal_logic_acc,-0.19170794672255706,0.2932098747390393,32,0.40671047141221583
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_european_history_acc,-0.19570799706529712,0.28306108509379324,32,0.3867619686047904
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_us_history_acc,-0.14629225675840474,0.42432456201775526,32,0.5161085770964711
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_world_history_acc,-0.21203228173147462,0.24401080879061696,32,0.3410552604702505
topology_homology.mean_persistence_h1.min,benchmark_mmlu_international_law_acc,-0.1139868148644534,0.5344795673260216,32,0.6191831437643769
topology_homology.mean_persistence_h1.min,benchmark_mmlu_jurisprudence_acc,-0.08260672850611926,0.6530911552369077,32,0.731102043611301
topology_homology.mean_persistence_h1.min,benchmark_mmlu_logical_fallacies_acc,0.04420801632828878,0.8101395541256737,32,0.8678280462980729
topology_homology.mean_persistence_h1.min,benchmark_mmlu_moral_disputes_acc,-0.11134550170651986,0.544052096330192,32,0.630272713815167
topology_homology.mean_persistence_h1.min,benchmark_mmlu_moral_scenarios_acc,-0.12044438345279995,0.5114216233144078,32,0.6125544070121927
topology_homology.mean_persistence_h1.min,benchmark_mmlu_philosophy_acc,-0.04770204749029443,0.7954384762571656,32,0.8318533993476225
topology_homology.mean_persistence_h1.min,benchmark_mmlu_prehistory_acc,-0.044399598048658666,0.8093317792711513,32,0.8463827334008749
topology_homology.mean_persistence_h1.min,benchmark_mmlu_professional_law_acc,-0.002934433758326028,0.9872828704301579,32,0.993979499760851
topology_homology.mean_persistence_h1.min,benchmark_mmlu_world_religions_acc,-0.07922971147480275,0.6664407654659225,32,0.726033084285528
topology_homology.mean_persistence_h1.min,benchmark_mmlu_other_acc,-0.11258825033937445,0.5395381205735292,32,0.6330696085702245
topology_homology.mean_persistence_h1.min,benchmark_mmlu_business_ethics_acc,-0.13394496314754428,0.46486201230723734,32,0.5598255864853221
topology_homology.mean_persistence_h1.min,benchmark_mmlu_clinical_knowledge_acc,-0.11515540914190092,0.5302703038506544,32,0.6152818922457594
topology_homology.mean_persistence_h1.min,benchmark_mmlu_college_medicine_acc,-0.03871559893716692,0.8333760119550301,32,0.8841768719000392
topology_homology.mean_persistence_h1.min,benchmark_mmlu_global_facts_acc,0.12413928593883035,0.49845388751951164,32,0.6165309505528985
topology_homology.mean_persistence_h1.min,benchmark_mmlu_human_aging_acc,-0.15768244551204266,0.38873785452988424,32,0.4839642132779303
topology_homology.mean_persistence_h1.min,benchmark_mmlu_management_acc,-0.03870494375630262,0.8334212314030602,32,0.8666158181445761
topology_homology.mean_persistence_h1.min,benchmark_mmlu_marketing_acc,-0.173314993851131,0.34281580853918725,32,0.43834018301127486
topology_homology.mean_persistence_h1.min,benchmark_mmlu_medical_genetics_acc,-0.2194898479103363,0.2274286852227786,32,0.31191438817608097
topology_homology.mean_persistence_h1.min,benchmark_mmlu_miscellaneous_acc,-0.08472400655942938,0.6447745058126106,32,0.7201131569075436
topology_homology.mean_persistence_h1.min,benchmark_mmlu_nutrition_acc,-0.02072633895818048,0.9103532015208073,32,0.9349099776846532
topology_homology.mean_persistence_h1.min,benchmark_mmlu_professional_accounting_acc,-0.035783103132345714,0.8458404676112105,32,0.8935106673754261
topology_homology.mean_persistence_h1.min,benchmark_mmlu_professional_medicine_acc,-0.1443374604876615,0.4306082925847498,32,0.5408499345007768
topology_homology.mean_persistence_h1.min,benchmark_mmlu_virology_acc,-0.12206317533794123,0.5057197719387349,32,0.5821750445467956
topology_homology.mean_persistence_h1.min,benchmark_mmlu_social_sciences_acc,-0.024569125230946183,0.8938182979361433,32,0.9287910729318817
topology_homology.mean_persistence_h1.min,benchmark_mmlu_econometrics_acc,-0.011744197951128849,0.9491341712723255,32,0.9676667771270152
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_geography_acc,-0.0038532112686279867,0.9833015958178756,32,0.9955588179264085
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_government_and_politics_acc,-0.039614855737401374,0.829561561114399,32,0.8852693447804755
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_macroeconomics_acc,-0.04144127781221275,0.8218260893534266,32,0.8757359640194677
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_microeconomics_acc,-0.05997798972853998,0.7443625850963426,32,0.8231906954696314
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_psychology_acc,-0.06271202217600337,0.7331227863383974,32,0.8010654062980098
topology_homology.mean_persistence_h1.min,benchmark_mmlu_human_sexuality_acc,-0.12775333839880768,0.4859324590741858,32,0.5701711518189885
topology_homology.mean_persistence_h1.min,benchmark_mmlu_professional_psychology_acc,-0.11626627739973641,0.526283840879692,32,0.6175176367304251
topology_homology.mean_persistence_h1.min,benchmark_mmlu_public_relations_acc,-0.11268409768547599,0.5391907197280544,32,0.6246409130288555
topology_homology.mean_persistence_h1.min,benchmark_mmlu_security_studies_acc,-0.061984229907115,0.7361096003657822,32,0.79954846637056
topology_homology.mean_persistence_h1.min,benchmark_mmlu_sociology_acc,-0.05264606093866755,0.7747549461536042,32,0.8255613347371594
topology_homology.mean_persistence_h1.min,benchmark_mmlu_us_foreign_policy_acc,-0.03139632556467803,0.86455394472767,32,0.8977115534033051
topology_homology.mean_persistence_h1.min,benchmark_mmlu_stem_acc,-0.047671437015268714,0.7955669783521702,32,0.8489919141247246
topology_homology.mean_persistence_h1.min,benchmark_mmlu_abstract_algebra_acc,-0.015434107113968712,0.9331838969854389,32,0.9607851108399378
topology_homology.mean_persistence_h1.min,benchmark_mmlu_anatomy_acc,-0.07705008385021432,0.6751108718490988,32,0.7545964026325553
topology_homology.mean_persistence_h1.min,benchmark_mmlu_astronomy_acc,-0.030453128378894228,0.8685873034996776,32,0.9201990128380643
topology_homology.mean_persistence_h1.min,benchmark_mmlu_college_biology_acc,-0.10917431927779293,0.5519808761431563,32,0.6517631082298938
topology_homology.mean_persistence_h1.min,benchmark_mmlu_college_chemistry_acc,-0.09787005572494752,0.5941084170098596,32,0.6764692411747778
topology_homology.mean_persistence_h1.min,benchmark_mmlu_college_computer_science_acc,-0.10187227415422163,0.5790344401539937,32,0.6882506922806007
topology_homology.mean_persistence_h1.min,benchmark_mmlu_college_mathematics_acc,0.006793981354264651,0.9705616783804567,32,0.9929713720771356
topology_homology.mean_persistence_h1.min,benchmark_mmlu_college_physics_acc,-0.1333457046253496,0.46687999431274035,32,0.5735954215842239
topology_homology.mean_persistence_h1.min,benchmark_mmlu_computer_security_acc,-0.08353993059607313,0.6494204280363624,32,0.7236681903880806
topology_homology.mean_persistence_h1.min,benchmark_mmlu_conceptual_physics_acc,0.000366871504799077,0.9984100043148195,32,0.9984100043148195
topology_homology.mean_persistence_h1.min,benchmark_mmlu_electrical_engineering_acc,-0.07247706910038357,0.6934338049571372,32,0.7578414259037937
topology_homology.mean_persistence_h1.min,benchmark_mmlu_elementary_mathematics_acc,-0.13314978863418958,0.4675407332837995,32,0.5842261128725769
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_biology_acc,-0.16599413059427728,0.36389568383007437,32,0.46997834784414194
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_chemistry_acc,-0.09140971626811238,0.6187925581145154,32,0.715218074559824
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_computer_science_acc,-0.0709896361786214,0.6994310466450947,32,0.7876002584743567
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_mathematics_acc,-0.11039688628153096,0.5475096546250715,32,0.6393443411037176
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_physics_acc,-0.005503577417872451,0.9761512328837322,32,0.985741806297508
topology_homology.mean_persistence_h1.min,benchmark_mmlu_high_school_statistics_acc,-0.06554671477538046,0.7215262569479918,32,0.8021193532914253
topology_homology.mean_persistence_h1.min,benchmark_mmlu_machine_learning_acc,-0.17577982834979103,0.33588877926227334,32,0.44969724842623043
topology_homology.mean_persistence_h1.min,benchmark_boolq_acc,,,0,
topology_homology.mean_persistence_h1.min,benchmark_copa_acc,,,0,
topology_homology.mean_persistence_h1.min,benchmark_openbookqa_acc,,,0,
topology_homology.mean_persistence_h1.min,benchmark_sciq_acc,,,0,
topology_homology.mean_persistence_h1.min,benchmark_commonsense_qa_acc,,,0,
topology_homology.mean_persistence_h1.min,benchmark_triviaqa_exact_match,,,0,
topology_homology.mean_persistence_h1.min,benchmark_nq_open_exact_match,,,0,
topology_homology.mean_persistence_h1.min,benchmark_gsm8k_exact_match,,,0,
topology_homology.mean_persistence_h1.min,benchmark_drop_em,,,0,
topology_homology.mean_persistence_h1.min,benchmark_truthfulqa_mc2_acc,,,0,
topology_homology.mean_persistence_h1.min,benchmark_lambada_openai_acc,,,0,
topology_homology.mean_persistence_h1.min,composite_benchmark,0.013201321019612874,0.9428328526058952,32,0.9625849375068568
topology_homology.mean_persistence_h1.max,benchmark_arc_challenge_acc,0.20018332142045994,0.27197750265323895,32,0.37441723999909166
topology_homology.mean_persistence_h1.max,benchmark_arc_easy_acc,0.2430574659644565,0.1801019920281421,32,0.26278354525463443
topology_homology.mean_persistence_h1.max,benchmark_hellaswag_acc,0.1722873900293255,0.34572912739059425,32,0.44416167332605344
topology_homology.mean_persistence_h1.max,benchmark_piqa_acc,0.20130168512582627,0.26925243182384434,32,0.36314303996905944
topology_homology.mean_persistence_h1.max,benchmark_winogrande_acc,0.2540322580645161,0.1606203404844553,32,0.23022248802771927
topology_homology.mean_persistence_h1.max,benchmark_mmlu_acc,0.11346347770135638,0.5363697947469603,32,0.6218254319887915
topology_homology.mean_persistence_h1.max,benchmark_mmlu_humanities_acc,0.037210155045840625,0.8397700738016446,32,0.8794726704140432
topology_homology.mean_persistence_h1.max,benchmark_mmlu_formal_logic_acc,0.06418486208830416,0.7270901018202248,32,0.7992524277151645
topology_homology.mean_persistence_h1.max,benchmark_mmlu_high_school_european_history_acc,0.0064173088289784805,0.9721931547963442,32,0.9775422230483185
topology_homology.mean_persistence_h1.max,benchmark_mmlu_high_school_us_history_acc,-0.03284405660106718,0.8583696105876413,32,0.9056048367524396
topology_homology.mean_persistence_h1.max,benchmark_mmlu_high_school_world_history_acc,-0.032636599187376276,0.8592553178785334,32,0.8909441664811459
topology_homology.mean_persistence_h1.max,benchmark_mmlu_international_law_acc,0.12422025876493005,0.49817157387798217,32,0.5854717371459887
topology_homology.mean_persistence_h1.max,benchmark_mmlu_jurisprudence_acc,0.2464448032561187,0.17391953203910476,32,0.2523922914419855
topology_homology.mean_persistence_h1.max,benchmark_mmlu_logical_fallacies_acc,0.09773540955441133,0.5946184962452021,32,0.6877628492962702
topology_homology.mean_persistence_h1.max,benchmark_mmlu_moral_disputes_acc,0.15898048796186612,0.38479504247132584,32,0.4858120484396186
topology_homology.mean_persistence_h1.max,benchmark_mmlu_moral_scenarios_acc,0.002202443125438806,0.990454974152945,32,0.9931722717500725
topology_homology.mean_persistence_h1.max,benchmark_mmlu_philosophy_acc,0.1159101568466369,0.5275602311491439,32,0.6170344463520386
topology_homology.mean_persistence_h1.max,benchmark_mmlu_prehistory_acc,0.07886292317097131,0.6678968544589217,32,0.7365019629133042
topology_homology.mean_persistence_h1.max,benchmark_mmlu_professional_law_acc,0.07480062616697368,0.6841018433796333,32,0.7717259992446173
